id_subid,prism_filepath,prism_redshift,grating_filepaths,grating_redshifts,file_count,available_filters,filter_g140m-f100lp_filepath,filter_g235m-f170lp_filepath,filter_g235h-f170lp_filepath,filter_g395h-f290lp_filepath,filter_g395m-f290lp_filepath,filter_g140m-f070lp_filepath,filter_g140h-f070lp_filepath,filter_g140h-f100lp_filepath
4446_331,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_prism-clear_4446_331.spec.fits,0.625,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_331.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_331.spec.fits'}","{'g235m-f170lp': None, 'g140m-f100lp': None}",3,"g140m-f100lp, prism-clear, g235m-f170lp",/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_331.spec.fits,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_331.spec.fits,,,,,,
4446_4,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_prism-clear_4446_4.spec.fits,15.0062,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_4.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_4.spec.fits'}","{'g235m-f170lp': None, 'g140m-f100lp': None}",3,"g140m-f100lp, prism-clear, g235m-f170lp",/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_4.spec.fits,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_4.spec.fits,,,,,,
4446_464,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_prism-clear_4446_464.spec.fits,0.3558,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_464.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_464.spec.fits'}","{'g235m-f170lp': <Quantity 0.3541>, 'g140m-f100lp': <Quantity 0.3728>}",3,"g140m-f100lp, prism-clear, g235m-f170lp",/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_464.spec.fits,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_464.spec.fits,,,,,,
4446_109,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_prism-clear_4446_109.spec.fits,0.2369,"{'g140m-f100lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_109.spec.fits', 'g235m-f170lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_109.spec.fits'}","{'g140m-f100lp': None, 'g235m-f170lp': None}",3,"prism-clear, g235m-f170lp, g140m-f100lp",/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_109.spec.fits,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_109.spec.fits,,,,,,
4446_411,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_prism-clear_4446_411.spec.fits,1.2682,"{'g235m-f170lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_411.spec.fits', 'g140m-f100lp': '/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_411.spec.fits'}","{'g235m-f170lp': None, 'g140m-f100lp': None}",3,"g140m-f100lp, prism-clear, g235m-f170lp",/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g140m-f100lp_4446_411.spec.fits,/home/xingyaocai/DJAv4/snh0pe-v4/snh0pe-v4_g235m-f170lp_4446_411.spec.fits,,,,,,
1211_3497,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_3497.spec.fits,1.6742,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_3497.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_3497.spec.fits'}","{'g235h-f170lp': <Quantity 1.6861>, 'g395h-f290lp': <Quantity 1.6695>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_3497.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_3497.spec.fits,,,,
1211_5200,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_5200.spec.fits,0.8504,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5200.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5200.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5200.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5200.spec.fits,,,,
1211_b83,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_b83.spec.fits,3.9381,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b83.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b83.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b83.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b83.spec.fits,,,,
1211_4063,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_4063.spec.fits,1.7592,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_4063.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_4063.spec.fits'}","{'g235h-f170lp': <Quantity 1.7565>, 'g395h-f290lp': <Quantity 1.7565>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_4063.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_4063.spec.fits,,,,
1211_b9,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_prism-clear_1211_b9.spec.fits,5.7834,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g395h-f290lp_1211_b9.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g235h-f170lp_1211_b9.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",6,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g235h-f170lp_1211_b9.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g395h-f290lp_1211_b9.spec.fits,,,,
1211_6813,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6813.spec.fits,0.9536,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6813.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6813.spec.fits'}","{'g395h-f290lp': <Quantity 0.9569>, 'g235h-f170lp': <Quantity 0.956>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6813.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6813.spec.fits,,,,
1211_6950,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6950.spec.fits,2.9284,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6950.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6950.spec.fits'}","{'g235h-f170lp': <Quantity 2.9142>, 'g395h-f290lp': <Quantity 2.9486>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6950.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6950.spec.fits,,,,
1211_387,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_387.spec.fits,0.3978,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_387.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_387.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_387.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_387.spec.fits,,,,
1211_b89,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_b89.spec.fits,2.0672,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b89.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b89.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b89.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b89.spec.fits,,,,
1211_6975,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6975.spec.fits,1.7879,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6975.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6975.spec.fits'}","{'g395h-f290lp': <Quantity 1.7377>, 'g235h-f170lp': <Quantity 1.7897>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6975.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6975.spec.fits,,,,
1211_1117,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_1117.spec.fits,1.5999,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_1117.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_1117.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_1117.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_1117.spec.fits,,,,
1211_3708,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_3708.spec.fits,3.0556,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_3708.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_3708.spec.fits'}","{'g235h-f170lp': <Quantity 3.0885>, 'g395h-f290lp': <Quantity 3.0084>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_3708.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_3708.spec.fits,,,,
1211_6171,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6171.spec.fits,1.0163,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6171.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6171.spec.fits'}","{'g235h-f170lp': <Quantity 1.0496>, 'g395h-f290lp': <Quantity 0.9995>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6171.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6171.spec.fits,,,,
1211_6685,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6685.spec.fits,0.9563,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6685.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6685.spec.fits'}","{'g235h-f170lp': <Quantity 0.9885>, 'g395h-f290lp': <Quantity 0.9753>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6685.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6685.spec.fits,,,,
1211_6431,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6431.spec.fits,4.2411,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6431.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6431.spec.fits'}","{'g395h-f290lp': <Quantity 4.2425>, 'g235h-f170lp': <Quantity 4.2439>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6431.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6431.spec.fits,,,,
1211_b120,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_b120.spec.fits,6.2527,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b120.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b120.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b120.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b120.spec.fits,,,,
1211_4819,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_4819.spec.fits,1.3342,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_4819.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_4819.spec.fits'}","{'g235h-f170lp': <Quantity 1.3327>, 'g395h-f290lp': <Quantity 1.3649>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_4819.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_4819.spec.fits,,,,
1211_7439,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_7439.spec.fits,2.0888,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_7439.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_7439.spec.fits'}","{'g235h-f170lp': <Quantity 2.0864>, 'g395h-f290lp': <Quantity 2.0866>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_7439.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_7439.spec.fits,,,,
1211_4221,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_prism-clear_1211_4221.spec.fits,3.4198,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g395h-f290lp_1211_4221.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g235h-f170lp_1211_4221.spec.fits'}","{'g395h-f290lp': <Quantity 3.4093>, 'g235h-f170lp': <Quantity 3.4223>}",6,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g235h-f170lp_1211_4221.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide8-v4/goodsn-wide8-v4_g395h-f290lp_1211_4221.spec.fits,,,,
1211_b6,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_b6.spec.fits,2.8852,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b6.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b6.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_b6.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_b6.spec.fits,,,,
1211_6772,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6772.spec.fits,2.9837,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6772.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6772.spec.fits'}","{'g395h-f290lp': <Quantity 2.9733>, 'g235h-f170lp': <Quantity 2.9733>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6772.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6772.spec.fits,,,,
1211_6079,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6079.spec.fits,0.2324,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6079.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6079.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6079.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6079.spec.fits,,,,
1211_6810,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6810.spec.fits,2.2733,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6810.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6810.spec.fits'}","{'g395h-f290lp': <Quantity 2.2967>, 'g235h-f170lp': <Quantity 2.2656>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6810.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6810.spec.fits,,,,
1211_5255,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_5255.spec.fits,2.3679,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5255.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5255.spec.fits'}","{'g235h-f170lp': <Quantity 2.3614>, 'g395h-f290lp': <Quantity 2.3614>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5255.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5255.spec.fits,,,,
1211_5745,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_5745.spec.fits,3.5655,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5745.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5745.spec.fits'}","{'g395h-f290lp': <Quantity 3.5196>, 'g235h-f170lp': <Quantity 3.5702>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5745.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5745.spec.fits,,,,
1211_6270,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_6270.spec.fits,0.976,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6270.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6270.spec.fits'}","{'g235h-f170lp': None, 'g395h-f290lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_6270.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_6270.spec.fits,,,,
1211_2224,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_2224.spec.fits,4.0779,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_2224.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_2224.spec.fits'}","{'g395h-f290lp': <Quantity 4.0701>, 'g235h-f170lp': <Quantity 4.0701>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_2224.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_2224.spec.fits,,,,
1211_7667,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_7667.spec.fits,1.635,"{'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_7667.spec.fits', 'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_7667.spec.fits'}","{'g395h-f290lp': None, 'g235h-f170lp': None}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_7667.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_7667.spec.fits,,,,
1211_5883,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_prism-clear_1211_5883.spec.fits,2.3042,"{'g235h-f170lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5883.spec.fits', 'g395h-f290lp': '/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5883.spec.fits'}","{'g235h-f170lp': <Quantity 2.3007>, 'g395h-f290lp': <Quantity 2.3009>}",3,"g235h-f170lp, g395h-f290lp, prism-clear",,,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g235h-f170lp_1211_5883.spec.fits,/home/xingyaocai/DJAv4/goodsn-wide2-v4/goodsn-wide2-v4_g395h-f290lp_1211_5883.spec.fits,,,,
