lam flux_nu eflux_nu eflux_nu_lines eflux_nu_spread
11720.000000000 1.017199704 0.012261710 0.012261710 0.253078844
11730.000000000 1.019489308 0.012415019 0.012415019 0.256243098
11740.000000000 1.011351832 0.012507174 0.012507174 0.258145169
11750.000000000 1.008231790 0.011985663 0.011985663 0.247381288
11760.000000000 1.006082061 0.012517170 0.012517170 0.258351473
11770.000000000 1.002703880 0.012453543 0.012453543 0.257038231
11780.000000000 0.998531966 0.011944476 0.011944476 0.246531198
11790.000000000 0.998182086 0.012154715 0.012154715 0.250870484
11800.000000000 0.994838238 0.012093745 0.012093745 0.249612094
11810.000000000 0.996611074 0.012176031 0.012176031 0.251310445
11820.000000000 0.993389027 0.012234987 0.012234987 0.252527277
11830.000000000 0.986287930 0.012176343 0.012176343 0.251316893
11840.000000000 0.978995707 0.012002688 0.012002688 0.247732681
11850.000000000 0.977773316 0.012260211 0.012260211 0.253047908
11860.000000000 0.976946824 0.012312951 0.012312951 0.254136438
11870.000000000 0.974730005 0.012756223 0.012756223 0.263285471
11880.000000000 0.980266141 0.012293935 0.012293935 0.253743956
11890.000000000 0.978211219 0.012207688 0.012207688 0.251963842
11900.000000000 0.977756197 0.011890114 0.011890114 0.245697049
11910.000000000 0.980981286 0.011822327 0.011822327 0.244296311
11920.000000000 0.988762198 0.011823573 0.011823573 0.244322051
11930.000000000 0.988225666 0.011819191 0.011819191 0.244231499
11940.000000000 0.990136122 0.011561851 0.011561851 0.238913841
11950.000000000 0.991714672 0.011777310 0.011777310 0.243366080
11960.000000000 0.989270874 0.011754480 0.011754480 0.242894319
11970.000000000 0.993135234 0.012230578 0.012230578 0.252732404
11980.000000000 0.988157870 0.011968491 0.011968491 0.247316638
11990.000000000 0.991313219 0.012016161 0.012016161 0.248301695
12000.000000000 0.989474793 0.011988750 0.011988750 0.247735274
12010.000000000 0.994117715 0.011816705 0.011816705 0.244180133
12020.000000000 1.001392301 0.011963435 0.011963435 0.247212166
12030.000000000 1.004529074 0.011949532 0.011949532 0.246924869
12040.000000000 0.998974023 0.012024291 0.012024291 0.248469696
12050.000000000 0.991740747 0.012552976 0.012552976 0.259394429
12060.000000000 0.993287929 0.012525502 0.012525502 0.258826693
12070.000000000 0.994288562 0.012195567 0.012195567 0.252008923
12080.000000000 1.003232416 0.012371478 0.012371478 0.255643944
12090.000000000 1.001158533 0.012328412 0.012328412 0.254754043
12100.000000000 0.998615879 0.011987494 0.011987494 0.247709322
12110.000000000 0.999033341 0.012314124 0.012314124 0.254458790
12120.000000000 0.998485441 0.012558356 0.012558356 0.259505605
12130.000000000 1.001251830 0.012442193 0.012442193 0.257105213
12140.000000000 1.000563032 0.012270064 0.012270064 0.253548337
12150.000000000 1.002253949 0.012919244 0.012919244 0.266962983
12160.000000000 0.998083533 0.012497080 0.012497080 0.258239382
12170.000000000 1.001779946 0.012732380 0.012732380 0.263101620
12180.000000000 1.002838543 0.012684036 0.012684036 0.262102653
12190.000000000 1.010589483 0.012811916 0.012811916 0.264745160
12200.000000000 1.005098021 0.012422156 0.012422156 0.256691164
12210.000000000 1.007876550 0.012205537 0.012205537 0.252214958
12220.000000000 1.007788817 0.012544103 0.012544103 0.259211066
12230.000000000 0.998583229 0.012213374 0.012213374 0.252376905
12240.000000000 1.001303809 0.012340876 0.012340876 0.255011587
12250.000000000 0.995958694 0.012473160 0.012473160 0.257745113
12260.000000000 0.995348480 0.012634749 0.012634749 0.260778291
12270.000000000 0.997554093 0.012654183 0.012654183 0.261179388
12280.000000000 0.998305143 0.012785948 0.012785948 0.263898984
12290.000000000 1.001276914 0.012718764 0.012718764 0.262512341
12300.000000000 0.998684640 0.012927415 0.012927415 0.266818832
12310.000000000 1.000556022 0.013056337 0.013056337 0.269479756
12320.000000000 0.998410605 0.012895264 0.012895264 0.266155244
12330.000000000 0.993893513 0.012965190 0.012965190 0.267598502
12340.000000000 0.991072160 0.012964237 0.012964237 0.267578842
12350.000000000 0.997690660 0.013287889 0.013287889 0.274258944
12360.000000000 1.002474233 0.013380175 0.013380175 0.276163695
12370.000000000 0.999685949 0.013509449 0.013509449 0.278831890
12380.000000000 0.992306251 0.013133392 0.013133392 0.271070151
12390.000000000 0.989015837 0.013560764 0.013560764 0.279891013
12400.000000000 0.990104918 0.013433952 0.013433952 0.277273636
12410.000000000 0.995668440 0.012601028 0.012601028 0.260082294
12420.000000000 0.992427605 0.012579280 0.012579280 0.259633417
12430.000000000 0.990594310 0.012427260 0.012427260 0.256495754
12440.000000000 0.989040486 0.012656265 0.012656265 0.261222364
12450.000000000 0.987794159 0.013015928 0.013015928 0.268645717
12460.000000000 0.993064566 0.012889817 0.012889817 0.266042815
12470.000000000 0.993878258 0.012774630 0.012774630 0.263665398
12480.000000000 0.997021475 0.013465252 0.013465252 0.277919674
12490.000000000 0.987200697 0.012979022 0.012979022 0.267883990
12500.000000000 0.986252552 0.012591038 0.012591038 0.259876099
12510.000000000 0.987350591 0.012831563 0.012831563 0.264840469
12520.000000000 0.993414959 0.013345542 0.013345542 0.275448873
12530.000000000 0.997081699 0.013451820 0.013451820 0.277642444
12540.000000000 0.999964119 0.013068974 0.013068974 0.269740591
12550.000000000 0.999961971 0.013046184 0.013046184 0.269270197
12560.000000000 0.994681196 0.012402142 0.012402142 0.255977317
12570.000000000 0.994780068 0.012273669 0.012273669 0.253325678
12580.000000000 0.990070375 0.012861778 0.012861778 0.265464103
12590.000000000 0.994982908 0.013126959 0.013126959 0.270937386
12600.000000000 0.993087377 0.013175521 0.013175521 0.271939693
12610.000000000 0.990404460 0.013435112 0.013435112 0.277297584
12620.000000000 0.993179945 0.013326178 0.013326178 0.274726194
12630.000000000 0.992341102 0.013405153 0.013405153 0.276354308
12640.000000000 0.990387789 0.013497827 0.013497827 0.278264827
12650.000000000 0.993007122 0.013518548 0.013518548 0.278692013
12660.000000000 0.989356463 0.013811408 0.013811408 0.284729478
12670.000000000 0.986688608 0.014058666 0.014058666 0.289826830
12680.000000000 0.994623157 0.013979106 0.013979106 0.288186662
12690.000000000 0.989879172 0.013997889 0.013997889 0.288573874
12700.000000000 0.984515838 0.013995840 0.013995840 0.288531634
12710.000000000 0.981546557 0.014314554 0.014314554 0.295102089
12720.000000000 0.980850602 0.014717101 0.014717101 0.303400810
12730.000000000 0.982093719 0.014920107 0.014920107 0.307585889
12740.000000000 0.977892783 0.014613293 0.014613293 0.301260749
12750.000000000 0.966090389 0.014759445 0.014759445 0.304273745
12760.000000000 0.964099474 0.015143268 0.015143268 0.312186463
12770.000000000 0.967253016 0.015175152 0.015175152 0.312843783
12780.000000000 0.969618017 0.014744994 0.014744994 0.303975835
12790.000000000 0.975291442 0.014349680 0.014349680 0.295826231
12800.000000000 0.969351380 0.014293963 0.014293963 0.294677595
12810.000000000 0.972766746 0.014480376 0.014480376 0.298520607
12820.000000000 0.967030620 0.013969734 0.013969734 0.287654426
12830.000000000 0.975077057 0.013799743 0.013799743 0.284154103
12840.000000000 0.977079246 0.014155602 0.014155602 0.291481680
12850.000000000 0.975251026 0.014350988 0.014350988 0.295504920
12860.000000000 0.970429005 0.013789440 0.013789440 0.283941938
12870.000000000 0.973739511 0.014244545 0.014244545 0.293313139
12880.000000000 0.975583493 0.014060673 0.014060673 0.289526984
12890.000000000 0.974382476 0.013944457 0.013944457 0.287133935
12900.000000000 0.974309236 0.013869831 0.013869831 0.285597297
12910.000000000 0.978978787 0.014180595 0.014180595 0.291996327
12920.000000000 0.981122071 0.014315585 0.014315585 0.294775947
12930.000000000 0.975194012 0.014461102 0.014461102 0.297772319
12940.000000000 0.974201520 0.014063831 0.014063831 0.289592012
12950.000000000 0.976482408 0.013973815 0.013973815 0.287738456
12960.000000000 0.978994201 0.014025242 0.014025242 0.288797414
12970.000000000 0.987167181 0.013923569 0.013923569 0.286703842
12980.000000000 0.996421857 0.014092401 0.014092401 0.290180297
12990.000000000 1.003089660 0.014069288 0.014069288 0.289704376
13000.000000000 1.009272570 0.014032929 0.014032929 0.288955687
13010.000000000 1.016197718 0.013975464 0.013975464 0.287772422
13020.000000000 1.019590459 0.014142353 0.014142353 0.291208879
13030.000000000 1.022368767 0.014350758 0.014350758 0.295500196
13040.000000000 1.028249716 0.014273271 0.014273271 0.294251011
13050.000000000 1.035082792 0.014182038 0.014182038 0.292370214
13060.000000000 1.042697595 0.013275510 0.013275510 0.273681651
13070.000000000 1.050340829 0.013192571 0.013192571 0.271971814
13080.000000000 1.056565045 0.013597835 0.013597835 0.280326560
13090.000000000 1.061699333 0.013786991 0.013786991 0.284226103
13100.000000000 1.067225440 0.013130796 0.013130796 0.270698293
13110.000000000 1.073396694 0.012740144 0.012740144 0.262644805
13120.000000000 1.081540316 0.013213161 0.013213161 0.272396290
13130.000000000 1.085411928 0.013184022 0.013184022 0.271795569
13140.000000000 1.084822043 0.012718766 0.012718766 0.262204074
13150.000000000 1.084804286 0.013159098 0.013159098 0.271281760
13160.000000000 1.082419741 0.013047010 0.013047010 0.268970998
13170.000000000 1.085246815 0.012483545 0.012483545 0.257354874
13180.000000000 1.091528086 0.012663233 0.012663233 0.261059231
13190.000000000 1.097524258 0.012979294 0.012979294 0.267574992
13200.000000000 1.099317228 0.012908929 0.012908929 0.266437299
13210.000000000 1.093134506 0.013084420 0.013084420 0.270059395
13220.000000000 1.093207589 0.012742682 0.012742682 0.263006001
13230.000000000 1.090209335 0.012983437 0.012983437 0.267975128
13240.000000000 1.100127846 0.012672406 0.012672406 0.261555519
13250.000000000 1.097735000 0.013285286 0.013285286 0.274205217
13260.000000000 1.101369532 0.013482458 0.013482458 0.278274794
13270.000000000 1.096328300 0.014028726 0.014028726 0.289549643
13280.000000000 1.101406986 0.014253620 0.014253620 0.294191398
13290.000000000 1.095757146 0.014171072 0.014171072 0.292487628
13300.000000000 1.097892238 0.014295830 0.014295830 0.295062611
13310.000000000 1.092132934 0.013961798 0.013961798 0.288168269
13320.000000000 1.087095047 0.013938544 0.013938544 0.287688315
13330.000000000 1.071656070 0.014091085 0.014091085 0.290836722
13340.000000000 1.063287474 0.013672298 0.013672298 0.282193045
13350.000000000 1.056595979 0.014272652 0.014272652 0.294584223
13360.000000000 1.057303323 0.014080603 0.014080603 0.290620376
13370.000000000 1.047557828 0.014021530 0.014021530 0.289401116
13380.000000000 1.040049098 0.013624416 0.013624416 0.281204780
13390.000000000 1.035812193 0.013675371 0.013675371 0.282256473
13400.000000000 1.028996403 0.013823751 0.013823751 0.285319012
13410.000000000 1.024260860 0.013705656 0.013705656 0.282881546
13420.000000000 1.022485820 0.013561610 0.013561610 0.279908469
13430.000000000 1.017755027 0.013535523 0.013535523 0.279370038
13440.000000000 1.015310012 0.013196846 0.013196846 0.272379838
13450.000000000 1.015567057 0.013240955 0.013240955 0.273290232
13460.000000000 1.005233598 0.013472857 0.013472857 0.278076630
13470.000000000 1.004782589 0.013782201 0.013782201 0.284461424
13480.000000000 1.002139090 0.013898236 0.013898236 0.286856350
13490.000000000 0.999525789 0.013791810 0.013791810 0.284659745
13500.000000000 0.996869042 0.013669255 0.013669255 0.282130246
13510.000000000 0.995570668 0.013255189 0.013255189 0.273584017
13520.000000000 0.988914778 0.012776368 0.012776368 0.263701271
13530.000000000 0.982600343 0.012786394 0.012786394 0.263908190
13540.000000000 0.968180928 0.013266135 0.013266135 0.273809935
13550.000000000 0.962554236 0.013104669 0.013104669 0.270477325
13560.000000000 0.959129986 0.013514135 0.013514135 0.279255798
13570.000000000 0.961185608 0.013112823 0.013112823 0.270963092
13580.000000000 0.957571175 0.012587790 0.012587790 0.260113828
13590.000000000 0.955855374 0.012979002 0.012979002 0.268197811
13600.000000000 0.954415385 0.013521780 0.013521780 0.279413769
13610.000000000 0.945116381 0.014012162 0.014012162 0.289547012
13620.000000000 0.940603324 0.014259514 0.014259514 0.294658294
13630.000000000 0.940682161 0.013989897 0.013989897 0.289086934
13640.000000000 0.937168204 0.013660017 0.013660017 0.282270290
13650.000000000 0.939085745 0.013170973 0.013170973 0.272164690
13660.000000000 0.941567296 0.013217123 0.013217123 0.273118335
13670.000000000 0.941553835 0.012826230 0.012826230 0.265040948
13680.000000000 0.941540375 0.012746566 0.012746566 0.263394766
13690.000000000 0.946149631 0.013218310 0.013218310 0.273142867
13700.000000000 0.949092506 0.013405294 0.013405294 0.277006699
13710.000000000 0.943248536 0.013408554 0.013408554 0.277074068
13720.000000000 0.950186909 0.013250402 0.013250402 0.273806027
13730.000000000 0.944382510 0.013355314 0.013355314 0.275973914
13740.000000000 0.954471592 0.013093122 0.013093122 0.270555995
13750.000000000 0.954248353 0.013525708 0.013525708 0.279494931
13760.000000000 0.943625017 0.013252521 0.013252521 0.273849815
13770.000000000 0.952436133 0.012958936 0.012958936 0.267783181
13780.000000000 0.954029171 0.012497916 0.012497916 0.258256672
13790.000000000 0.953293240 0.012183958 0.012183958 0.251769045
13800.000000000 0.953596392 0.012006922 0.012006922 0.248110784
13810.000000000 0.951108442 0.012112270 0.012112270 0.250287679
13820.000000000 0.945318780 0.012026842 0.012026842 0.248522400
13830.000000000 0.946899171 0.012272565 0.012272565 0.253600022
13840.000000000 0.951511883 0.012197473 0.012197473 0.252048315
13850.000000000 0.953239263 0.012361585 0.012361585 0.255439526
13860.000000000 0.946431627 0.012172757 0.012172757 0.251537589
13870.000000000 0.946608912 0.012497395 0.012497395 0.258245902
13880.000000000 0.953228327 0.012628333 0.012628333 0.260951608
13890.000000000 0.954718204 0.012739785 0.012739785 0.263254643
13900.000000000 0.952235745 0.012620210 0.012620210 0.260783756
13910.000000000 0.949054465 0.012397068 0.012397068 0.256172740
13920.000000000 0.945901943 0.012714465 0.012714465 0.262731427
13930.000000000 0.945631027 0.012766211 0.012766211 0.263800717
13940.000000000 0.945360107 0.013268668 0.013268668 0.274183473
13950.000000000 0.945089183 0.013391310 0.013391310 0.276717745
13960.000000000 0.951303105 0.014106681 0.014106681 0.291500155
13970.000000000 0.944547325 0.013951223 0.013951223 0.288287779
13980.000000000 0.944546795 0.014044385 0.014044385 0.290212858
13990.000000000 0.944005452 0.014492865 0.014492865 0.299480251
14000.000000000 0.951804483 0.014557094 0.014557094 0.300807477
14010.000000000 0.950069642 0.014605997 0.014605997 0.301818001
14020.000000000 0.947033874 0.014289612 0.014289612 0.295280234
14030.000000000 0.949377371 0.014870612 0.014870612 0.307285995
14040.000000000 0.955329038 0.015037215 0.015037215 0.310728675
14050.000000000 0.954141840 0.014777712 0.014777712 0.305366321
14060.000000000 0.959085306 0.015239086 0.015239086 0.314900151
14070.000000000 0.958761934 0.014895037 0.014895037 0.307790713
14080.000000000 0.959271265 0.014931461 0.014931461 0.308543392
14090.000000000 0.958541522 0.014665442 0.014665442 0.303046379
14100.000000000 0.954570725 0.015564110 0.015564110 0.321616426
14110.000000000 0.954842970 0.015404443 0.015404443 0.318317068
14120.000000000 0.953972843 0.015233177 0.015233177 0.314778031
14130.000000000 0.949577561 0.015294181 0.015294181 0.316038620
14140.000000000 0.949204657 0.015374854 0.015374854 0.317705644
14150.000000000 0.949394391 0.015401790 0.015401790 0.318262260
14160.000000000 0.944092642 0.016058378 0.016058378 0.331829981
14170.000000000 0.940062760 0.015651035 0.015651035 0.323412657
14180.000000000 0.939995625 0.015450352 0.015450352 0.319265734
14190.000000000 0.935019051 0.015204612 0.015204612 0.314187772
14200.000000000 0.936043051 0.015288755 0.015288755 0.315926504
14210.000000000 0.937729599 0.015137250 0.015137250 0.312795796
14220.000000000 0.941290896 0.014928721 0.014928721 0.308486759
14230.000000000 0.945365251 0.014611515 0.014611515 0.301932032
14240.000000000 0.947593739 0.014717053 0.014717053 0.304112860
14250.000000000 0.942160624 0.014208968 0.014208968 0.293613796
14260.000000000 0.941172161 0.013897120 0.013897120 0.287169793
14270.000000000 0.955057279 0.013650642 0.013650642 0.282076570
14280.000000000 0.948456399 0.013720458 0.013720458 0.283519242
14290.000000000 0.944544187 0.014374914 0.014374914 0.297042904
14300.000000000 0.951453577 0.014205699 0.014205699 0.293546247
14310.000000000 0.949676577 0.013780220 0.013780220 0.284754166
14320.000000000 0.949980431 0.013155240 0.013155240 0.271839600
14330.000000000 0.948538654 0.013164978 0.013164978 0.272040827
14340.000000000 0.939921435 0.013481200 0.013481200 0.278575224
14350.000000000 0.939369517 0.013472549 0.013472549 0.278396455
14360.000000000 0.939511764 0.013543242 0.013543242 0.279857257
14370.000000000 0.938866793 0.013592672 0.013592672 0.280878673
14380.000000000 0.938562890 0.013287366 0.013287366 0.274569846
14390.000000000 0.938380666 0.013907015 0.013907015 0.287374263
14400.000000000 0.935819877 0.014172604 0.014172604 0.292862373
14410.000000000 0.939053647 0.014262766 0.014262766 0.294725479
14420.000000000 0.940702527 0.014302784 0.014302784 0.295552425
14430.000000000 0.938227440 0.014144354 0.014144354 0.292278632
14440.000000000 0.934811208 0.014525473 0.014525473 0.300154060
14450.000000000 0.928533867 0.014219477 0.014219477 0.293486699
14460.000000000 0.922201408 0.014292338 0.014292338 0.294990524
14470.000000000 0.918036715 0.014153065 0.014153065 0.292115975
14480.000000000 0.916236293 0.014087685 0.014087685 0.290766543
14490.000000000 0.920585424 0.014365736 0.014365736 0.296505446
14500.000000000 0.926875671 0.014451905 0.014451905 0.298283968
14510.000000000 0.925108393 0.014074033 0.014074033 0.290484775
14520.000000000 0.925668685 0.014235312 0.014235312 0.293813531
14530.000000000 0.929242163 0.013507237 0.013507237 0.278786232
14540.000000000 0.936475070 0.013267440 0.013267440 0.273836886
14550.000000000 0.933605798 0.013390998 0.013390998 0.276387086
14560.000000000 0.930462601 0.013613600 0.013613600 0.280981533
14570.000000000 0.934069088 0.013786001 0.013786001 0.284539850
14580.000000000 0.934576084 0.013632756 0.013632756 0.281376904
14590.000000000 0.932181050 0.014014790 0.014014790 0.289262002
14600.000000000 0.939258342 0.014068087 0.014068087 0.290362037
14610.000000000 0.944386762 0.014002290 0.014002290 0.289003999
14620.000000000 0.948635664 0.013901753 0.013901753 0.286928957
14630.000000000 0.939674385 0.014124300 0.014124300 0.291522259
14640.000000000 0.946580851 0.014318695 0.014318695 0.295534535
14650.000000000 0.950584775 0.014219287 0.014219287 0.293482769
14660.000000000 0.945052683 0.014001389 0.014001389 0.288985419
14670.000000000 0.947423003 0.014103485 0.014103485 0.291092643
14680.000000000 0.941955948 0.014180691 0.014180691 0.292342444
14690.000000000 0.941699397 0.014272164 0.014272164 0.294228192
14700.000000000 0.930654703 0.014338258 0.014338258 0.295590765
14710.000000000 0.928326171 0.014323416 0.014323416 0.295284776
14720.000000000 0.928673584 0.014606542 0.014606542 0.301121580
14730.000000000 0.922679001 0.014618215 0.014618215 0.301362217
14740.000000000 0.924560871 0.014443710 0.014443710 0.297764710
14750.000000000 0.922504137 0.014165428 0.014165428 0.292027777
14760.000000000 0.924913130 0.014550346 0.014550346 0.299963072
14770.000000000 0.926988834 0.014259165 0.014259165 0.293960218
14780.000000000 0.924989287 0.014639592 0.014639592 0.301802915
14790.000000000 0.931262044 0.015434224 0.015434224 0.318184685
14800.000000000 0.934895440 0.015308823 0.015308823 0.315599473
14810.000000000 0.929232776 0.015196994 0.015196994 0.313294058
14820.000000000 0.931307598 0.015189779 0.015189779 0.313145317
14830.000000000 0.932606281 0.015763599 0.015763599 0.324974916
14840.000000000 0.944894121 0.015940876 0.015940876 0.328629579
14850.000000000 0.946548993 0.015177848 0.015177848 0.312899359
14860.000000000 0.949834613 0.014744008 0.014744008 0.303955517
14870.000000000 0.950038097 0.014415644 0.014415644 0.297186108
14880.000000000 0.951738896 0.014225714 0.014225714 0.293270611
14890.000000000 0.952086916 0.014280024 0.014280024 0.294390231
14900.000000000 0.950786920 0.014253722 0.014253722 0.293848001
14910.000000000 0.948690557 0.014225026 0.014225026 0.293256434
14920.000000000 0.943904869 0.014601205 0.014601205 0.301011553
14930.000000000 0.934611529 0.014839015 0.014839015 0.305914139
14940.000000000 0.939717678 0.014765978 0.014765978 0.304408442
14950.000000000 0.935722511 0.014611858 0.014611858 0.301231179
14960.000000000 0.941569719 0.014379657 0.014379657 0.296444219
14970.000000000 0.944553123 0.014385855 0.014385855 0.296571995
14980.000000000 0.943088292 0.014388793 0.014388793 0.296632567
14990.000000000 0.945930620 0.014466876 0.014466876 0.298242293
15000.000000000 0.941918793 0.014820105 0.014820105 0.305524286
15010.000000000 0.938016090 0.015122678 0.015122678 0.311761996
15020.000000000 0.937727650 0.014785040 0.014785040 0.304801401
15030.000000000 0.937401618 0.014947445 0.014947445 0.308149472
15040.000000000 0.940338230 0.014707443 0.014707443 0.303201708
15050.000000000 0.946025728 0.014704054 0.014704054 0.303131847
15060.000000000 0.944359467 0.015179162 0.015179162 0.312926444
15070.000000000 0.939113232 0.015021432 0.015021432 0.309674763
15080.000000000 0.946224997 0.015396484 0.015396484 0.317406659
15090.000000000 0.941476787 0.015726089 0.015726089 0.324201634
15100.000000000 0.944666124 0.014811131 0.014811131 0.305339287
15110.000000000 0.943964440 0.014569386 0.014569386 0.300355579
15120.000000000 0.947643901 0.014209448 0.014209448 0.292935276
15130.000000000 0.942156091 0.014661784 0.014661784 0.302260423
15140.000000000 0.943208256 0.014428746 0.014428746 0.297456216
15150.000000000 0.934910106 0.014905642 0.014905642 0.307287683
15160.000000000 0.928412977 0.015141470 0.015141470 0.312149408
15170.000000000 0.927192604 0.015042253 0.015042253 0.310103998
15180.000000000 0.928823280 0.014814934 0.014814934 0.305417686
15190.000000000 0.930399390 0.014813847 0.014813847 0.305395277
15200.000000000 0.927957008 0.014732421 0.014732421 0.303716638
15210.000000000 0.922510889 0.015292929 0.015292929 0.315271818
15220.000000000 0.926946952 0.015309694 0.015309694 0.315617433
15230.000000000 0.924019305 0.015471381 0.015471381 0.318950700
15240.000000000 0.922143411 0.015606613 0.015606613 0.321738577
15250.000000000 0.929626497 0.015916486 0.015916486 0.328126757
15260.000000000 0.931748393 0.015381311 0.015381311 0.317093843
15270.000000000 0.934864624 0.015461338 0.015461338 0.318743657
15280.000000000 0.934550541 0.014704707 0.014704707 0.303145291
15290.000000000 0.934195058 0.014569618 0.014569618 0.300360377
15300.000000000 0.932989698 0.014378411 0.014378411 0.296418530
15310.000000000 0.934102114 0.014603702 0.014603702 0.301063030
15320.000000000 0.924568999 0.014799574 0.014799574 0.305101033
15330.000000000 0.925722863 0.015011390 0.015011390 0.309467733
15340.000000000 0.926059123 0.014950082 0.014950082 0.308203842
15350.000000000 0.925397126 0.015324669 0.015324669 0.315926141
15360.000000000 0.921055738 0.015136661 0.015136661 0.312050260
15370.000000000 0.929223858 0.015514263 0.015514263 0.319834727
15380.000000000 0.930182596 0.015393407 0.015393407 0.317343208
15390.000000000 0.925279679 0.015520654 0.015520654 0.319966469
15400.000000000 0.918806037 0.015643238 0.015643238 0.322493616
15410.000000000 0.917969166 0.015564637 0.015564637 0.320873205
15420.000000000 0.917565157 0.015204923 0.015204923 0.313457512
15430.000000000 0.920046826 0.015151983 0.015151983 0.312366122
15440.000000000 0.922528595 0.015260640 0.015260640 0.314606155
15450.000000000 0.919015455 0.015128532 0.015128532 0.311882685
15460.000000000 0.931112744 0.014854782 0.014854782 0.306239170
15470.000000000 0.929974141 0.014387562 0.014387562 0.296607186
15480.000000000 0.925773464 0.013685355 0.013685355 0.282130818
15490.000000000 0.928202278 0.014081688 0.014081688 0.290301444
15500.000000000 0.931593755 0.013981720 0.013981720 0.288240539
15510.000000000 0.924166959 0.014052492 0.014052492 0.289699537
15520.000000000 0.929582816 0.013969660 0.013969660 0.287991921
15530.000000000 0.938440422 0.013943695 0.013943695 0.287456645
15540.000000000 0.937030167 0.014451019 0.014451019 0.297915387
15550.000000000 0.933755603 0.014526788 0.014526788 0.299477408
15560.000000000 0.930980962 0.014555821 0.014555821 0.300075932
15570.000000000 0.934782489 0.014621570 0.014621570 0.301431393
15580.000000000 0.933680583 0.014340119 0.014340119 0.295629120
15590.000000000 0.925064795 0.014574458 0.014574458 0.300460150
15600.000000000 0.925722312 0.014401819 0.014401819 0.296901114
15610.000000000 0.929932512 0.014330082 0.014330082 0.295422213
15620.000000000 0.923209387 0.014268862 0.014268862 0.294160131
15630.000000000 0.919826333 0.014317120 0.014317120 0.295154987
15640.000000000 0.919743858 0.014391893 0.014391893 0.296696483
15650.000000000 0.918527060 0.014529028 0.014529028 0.299523583
15660.000000000 0.917061733 0.014937290 0.014937290 0.307940131
15670.000000000 0.919981084 0.015511006 0.015511006 0.319767582
15680.000000000 0.927538215 0.015767950 0.015767950 0.325064607
15690.000000000 0.931780031 0.016145074 0.016145074 0.332839229
15700.000000000 0.929532874 0.016326232 0.016326232 0.336573899
15710.000000000 0.940703285 0.016546860 0.016546860 0.341122248
15720.000000000 0.942600389 0.016461764 0.016461764 0.338968475
15730.000000000 0.939447839 0.016260263 0.016260263 0.334819299
15740.000000000 0.928459750 0.015889049 0.015889049 0.327175543
15750.000000000 0.928596490 0.015803822 0.015803822 0.325420619
15760.000000000 0.929757733 0.016131464 0.016131464 0.332167177
15770.000000000 0.929764027 0.016239848 0.016239848 0.334398930
15780.000000000 0.924012114 0.016005585 0.016005585 0.329575171
15790.000000000 0.924067288 0.015603940 0.015603940 0.321304787
15800.000000000 0.919677570 0.014918866 0.014918866 0.307198262
15810.000000000 0.915578133 0.015463805 0.015463805 0.318419236
15820.000000000 0.914874567 0.015273291 0.015273291 0.314496313
15830.000000000 0.920860435 0.015255435 0.015255435 0.314128632
15840.000000000 0.919341175 0.015433232 0.015433232 0.317789706
15850.000000000 0.915515560 0.015134015 0.015134015 0.311628442
15860.000000000 0.915386664 0.014954456 0.014954456 0.307931100
15870.000000000 0.916183292 0.015537280 0.015537280 0.319932176
15880.000000000 0.910357783 0.015955660 0.015955660 0.328547145
15890.000000000 0.909072130 0.015940156 0.015940156 0.328227901
15900.000000000 0.908252769 0.015913768 0.015913768 0.327684544
15910.000000000 0.910353992 0.015572374 0.015572374 0.320654804
15920.000000000 0.905140399 0.015290452 0.015290452 0.314849684
15930.000000000 0.903121239 0.015104036 0.015104036 0.311011137
15940.000000000 0.915131863 0.015277050 0.015277050 0.314573716
15950.000000000 0.916145124 0.015469394 0.015469394 0.318534310
15960.000000000 0.919369286 0.015717845 0.015717845 0.324031684
15970.000000000 0.924932640 0.015696574 0.015696574 0.323593171
15980.000000000 0.929424031 0.015473030 0.015473030 0.318984676
15990.000000000 0.930472416 0.015704491 0.015704491 0.323756375
16000.000000000 0.933202498 0.015613862 0.015613862 0.321888003
16010.000000000 0.933633751 0.015609438 0.015609438 0.321417991
16020.000000000 0.927429895 0.014894745 0.014894745 0.306701565
16030.000000000 0.929834604 0.015550420 0.015550420 0.320202738
16040.000000000 0.925823767 0.015591688 0.015591688 0.321052509
16050.000000000 0.927514554 0.016569612 0.016569612 0.341189193
16060.000000000 0.919838667 0.016315664 0.016315664 0.335960079
16070.000000000 0.921741907 0.016143660 0.016143660 0.332418306
16080.000000000 0.921038424 0.016278886 0.016278886 0.335202778
16090.000000000 0.922083634 0.016171105 0.016171105 0.332983429
16100.000000000 0.922572732 0.016217565 0.016217565 0.333940112
16110.000000000 0.921627676 0.015961650 0.015961650 0.328670485
16120.000000000 0.924797861 0.015606517 0.015606517 0.321357848
16130.000000000 0.923444760 0.015449349 0.015449349 0.318121557
16140.000000000 0.919483649 0.015430686 0.015430686 0.317737264
16150.000000000 0.921146914 0.015421027 0.015421027 0.317538379
16160.000000000 0.925196247 0.014844633 0.014844633 0.305669699
16170.000000000 0.924127974 0.015591928 0.015591928 0.321057441
16180.000000000 0.919813486 0.015621413 0.015621413 0.321664576
16190.000000000 0.914998922 0.016162775 0.016162775 0.332811911
16200.000000000 0.904607407 0.016582303 0.016582303 0.341450513
16210.000000000 0.903109454 0.016487031 0.016487031 0.339488745
